listing_id,listing_name,country,city,listing_type,room_type,currency,guests,bedrooms,cancellation_policy,rating_overall,ttm_revenue,ttm_avg_rate
2481414,Condo Apartment in Ortigas Pasig,philippines,pasig,Entire rental unit,entire_home,PHP,2.0,1.0,Moderate,4.25,810.0,14.1
2571054,SM Light Residences Fast Internet FREE Pool coupon,philippines,pasig,Entire condo,entire_home,PHP,3.0,1.0,Firm,4.78,1076.0,27.6
4107934,Penthouse Eton Emerald Loft,philippines,pasig,Entire loft,entire_home,PHP,3.0,1.0,Firm,4.72,9122.0,44.7
4879965,BIG BEAUTIFUL HOUSE IN PASIG,philippines,pasig,Entire home,entire_home,PHP,16.0,5.0,Moderate,4.6,16117.0,217.5
5232715,Cozy 1 Bedroom Apartment in Pasig,philippines,pasig,Entire condo,entire_home,PHP,3.0,1.0,Moderate,4.95,973.0,43.8
6007159,Cosy 2 Bedroom with Netflix and Pool at Mayfield.,philippines,pasig,Entire condo,entire_home,PHP,6.0,2.0,Flexible,4.68,1636.0,30.5
6079173,Astoria Plaza Full Srvc 1-bedroom Suite w parking,philippines,pasig,Private room in rental unit,private_room,PHP,,,Firm,5.0,629.0,49.1
6726790,Best Deal Offer!,philippines,pasig,Entire townhouse,entire_home,PHP,6.0,2.0,Moderate,4.81,2064.0,40.1
6951633,Well-Appointed Spacious Cozy Flexible Family Stay,philippines,pasig,Entire condo,entire_home,PHP,10.0,2.0,Firm,3.8,388.0,30.2
6985844,Live cozy! Live modern!,philippines,pasig,Entire loft,entire_home,PHP,2.0,1.0,Limited,4.7,2143.0,25.3
7622111,2 BEDROOM (MAYFIELD2-CAINTA-54 SQM),philippines,pasig,Entire condo,entire_home,PHP,5.0,2.0,Moderate,4.89,763.0,33.7
7639079,Shangrila Garden View Ortigas,philippines,pasig,Entire rental unit,entire_home,PHP,2.0,1.0,Firm,4.72,1889.0,38.8
7810510,Loft in Ortigas,philippines,pasig,Entire loft,entire_home,PHP,2.0,,Flexible,4.68,1432.0,28.3
7844328,"Apartment in Pasig, 1bedroom unit condo in thecity",philippines,pasig,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.89,584.0,34.1
8199998,East Ortigas Mansions Condo Unit,philippines,pasig,Entire condo,entire_home,PHP,5.0,2.0,Firm,5.0,4415.0,42.3
8349857,Modern and furnished 1BR in Ortigas,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.76,4415.0,32.7
10168187,Spacious Studio @ Best Location,philippines,pasig,Entire condo,entire_home,PHP,2.0,,Firm,4.63,445.0,30.1
10368756,Budget Kapitolyo Studio,philippines,pasig,Entire condo,entire_home,PHP,2.0,,Moderate,4.81,1440.0,19.6
11265281,Furnished 2-bedroom Condo at Hampton Gardens Pasig,philippines,pasig,Private room in condo,private_room,PHP,,2.0,Firm,4.77,1371.0,24.9
12437782,Metro Zen Stay,philippines,pasig,Entire condo,entire_home,PHP,3.0,1.0,Moderate,5.0,3818.0,26.7
12763692,Monte Carlo Sta Lucia Residenze 6K,philippines,pasig,Entire condo,entire_home,PHP,2.0,,Strict,4.7,454.0,30.8
14015132,Ortigas Best Rate- Self Checkin-Unli Internet,philippines,pasig,Entire condo,entire_home,PHP,4.0,1.0,Limited,4.8,4315.0,18.7
14126852,Superb Location! 2-Bedroom Loft at Ortigas Center,philippines,pasig,Entire condo,entire_home,PHP,3.0,2.0,Firm,4.73,3610.0,38.9
14309925,Flat in the heart of Ortigas (long-stay only),philippines,pasig,Entire loft,entire_home,PHP,4.0,1.0,Moderate,4.82,1263.0,27.5
14841867,Cozy Studio in Ortigas Center in front of Galleria,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Strict,4.69,2727.0,25.6
14850093,Charming romantic studio to relax,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.83,2968.0,21.4
15101014,East Raya Gardens 2 Bedroom Condominium,philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Firm,4.64,986.0,44.4
15968949,"La Villa A in Kapitolyo, Pasig (Netflix & Parking)",philippines,pasig,Private room in rental unit,private_room,PHP,,,Moderate,4.82,583.0,21.4
16084529,Studio unit in Ortigas Center,philippines,pasig,Entire condo,entire_home,PHP,2.0,,Strict,4.88,570.0,26.6
16185467,Cozy and Affordable Condo at The Heart of Ortigas,philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Firm,4.63,3293.0,23.4
16368426,"La Villa B in Kapitolyo, Pasig (Netflix & Parking)",philippines,pasig,Private room in rental unit,private_room,PHP,,,Moderate,4.79,602.0,21.3
16520411,1105 / Studio by Ph Philstay,philippines,pasig,Entire condo,entire_home,PHP,2.0,,Strict,4.79,499.0,31.7
16817764,Cozy! Mid-rise Walk-up Condo w/ Netflix!,philippines,pasig,Entire condo,entire_home,PHP,2.0,,Firm,4.9,1537.0,32.6
17333199,1807 / One Bed Room by Ph Philstay,philippines,pasig,Entire condo,entire_home,PHP,4.0,1.0,Firm,5.0,840.0,56.5
17454977,Nice & Cozy Condo at Sorrento Oasis  Pasig M.Phil.,philippines,pasig,Entire rental unit,entire_home,PHP,2.0,1.0,Firm,4.74,408.0,31.3
17507807,2Br Condo Unit for Rent @ Sorrento Oasis in Pasig,philippines,pasig,Entire rental unit,entire_home,PHP,4.0,2.0,Flexible,4.44,439.0,26.7
17564181,Cozy 1-Bedroom Unit in The Currency Tower Ortigas,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.93,593.0,34.5
17656134,"Larger Studio unit in Pateros, MM - Clemencia",philippines,pasig,Entire rental unit,entire_home,PHP,2.0,,Strict,4.79,1970.0,14.2
17768815,Your Home Away From Home,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.97,8552.0,31.4
17782349,Cute &Cozy 2BR with TV+Netflix+Wifi,philippines,pasig,Entire rental unit,entire_home,PHP,6.0,2.0,Moderate,4.91,2212.0,38.0
17815291,Fully Furnished Studio Unit 4 at Currency Ortigas,philippines,pasig,Entire condo,entire_home,PHP,2.0,,Flexible,4.63,2797.0,48.0
17823581,2602 / Studio by Ph Philstay,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Strict,4.51,323.0,32.2
18044781,Loft Apartment at Ortigas CBD - Eton Emerald Lofts,philippines,pasig,Entire rental unit,entire_home,PHP,2.0,1.0,Moderate,5.0,12824.0,38.3
18125134,Fully furnished Condo for Work & Family @ Ortigas,philippines,pasig,Entire condo,entire_home,PHP,3.0,1.0,Limited,4.91,4693.0,30.6
19063396,Cozy and Relaxing unit in Ortigas Center,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,4.0,380.0,26.2
19167038,2BR + Netflix + Self check In + Bali Phase 2,philippines,pasig,Entire rental unit,entire_home,PHP,6.0,2.0,Moderate,4.92,3331.0,47.5
19261677,BEST Value:cozy 2-bedroom unit in pasig,philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Flexible,4.57,556.0,28.9
19728122,100mbp Fiber wifi Edsa near BGC ShangriLa Megamall,philippines,pasig,Entire condo,entire_home,PHP,3.0,,Moderate,4.88,319.0,31.2
19790506,Cozy place for family and friends at Eastwood City,philippines,pasig,Entire condo,entire_home,PHP,6.0,1.0,Moderate,5.0,595.0,56.2
19863294,Great Value Stay with 2 Wifi at ADB Ave,philippines,pasig,Entire loft,entire_home,PHP,2.0,,Flexible,4.86,5020.0,28.6
20234310,Boston / New York Feels Themed Unit,philippines,pasig,Entire condo,entire_home,PHP,2.0,,Flexible,4.98,879.0,33.1
20544802,Comfy Place within Ortigas Pasig + NETFLIX,philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Strict,4.59,3765.0,24.1
20592544,1 bdrm villa in Pasig City,philippines,pasig,Entire villa,entire_home,PHP,4.0,1.0,Moderate,4.44,4127.0,48.6
21133197,"Cozy Pad@Ortigas-free wifi+netflix,use pool+gym",philippines,pasig,Entire condo,entire_home,PHP,3.0,,Moderate,4.83,486.0,30.8
21477618,"Feel at home in Ortigas CBD near malls,MRT station",philippines,pasig,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.63,2112.0,40.6
21916177,"Comfort of your own place-Ortigas Center, Manila",philippines,pasig,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.5,2072.0,30.3
21953540,Condo in Ortigas Center w/ Netflix,philippines,pasig,Entire condo,entire_home,PHP,3.0,,Moderate,4.91,2422.0,31.4
21999127,"A Studio-Condo Unit in Santolan, Pasig",philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,5.0,165.0,12.8
22195614,2Br Condo with Pool Access and Great View of BGC,philippines,pasig,Entire rental unit,entire_home,PHP,8.0,2.0,Moderate,4.33,2325.0,47.2
22521276,"Family-friendly home, Accessible to all needs",philippines,pasig,Entire rental unit,entire_home,PHP,4.0,2.0,Moderate,4.92,342.0,27.7
22874894,Modern Industrial Studio W/City View in Ortigas.,philippines,pasig,Entire rental unit,entire_home,PHP,2.0,1.0,Strict,4.76,3225.0,34.4
22998346,Eco-Stay at Kapitolyo Pasig,philippines,pasig,Entire condo,entire_home,PHP,2.0,,Moderate,4.64,1973.0,17.8
23234053,"AffordableCondo, FastWifi,H2O Heater&Free Movies",philippines,pasig,Entire condo,entire_home,PHP,3.0,,Flexible,4.76,645.0,31.6
23333002,"[New Renovated] Cozy Condo Unit - One Oasis, Pasig",philippines,pasig,Entire condo,entire_home,PHP,4.0,,Flexible,4.64,626.0,17.2
23931181,Cozy 2BR Unit w/ Pool Access @Sorrento Oasis Condo,philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Moderate,4.84,1514.0,34.3
23965873,Affordable new studio w/ Free Pool access &Netflix,philippines,pasig,Entire condo,entire_home,PHP,4.0,,Moderate,4.88,1970.0,30.4
23968591,Elegant One Bedroom Flat in Ortigas Center,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Firm,4.89,3586.0,40.1
24168448,Your Haven at the ADB AveTower with Wi-Fi,philippines,pasig,Entire condo,entire_home,PHP,4.0,,Flexible,4.88,1540.0,28.7
24188742,Your Home at the ADB Avenue Tower with Wi-Fi,philippines,pasig,Entire condo,entire_home,PHP,3.0,,Flexible,4.8,2680.0,27.8
24424925,LetStay: Shine Residences Ground Flr Condo 23-Sqm,philippines,pasig,Entire condo,entire_home,PHP,4.0,,Flexible,4.77,6206.0,33.4
24593465,JDSD Properties One Spatial Condominium unli WIFI,philippines,pasig,Entire condo,entire_home,PHP,5.0,2.0,Strict,4.76,3019.0,43.9
24822742,Fully Furnished 1 Bedroom unit at Currency Tower,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Firm,4.86,2090.0,32.5
24832977,Two Bedroom Condo in Pasig City,philippines,pasig,Private room in condo,private_room,PHP,,2.0,Moderate,4.66,3609.0,39.1
24870425,(712) Affordable TWO bedroom CONDO unit,philippines,pasig,Entire condo,entire_home,PHP,4.0,1.0,Moderate,4.6,767.0,28.1
25005803,Superhost Cosy1BRCondo+PoolGymWIFI+Netflix+BoniMRT,philippines,pasig,Entire condo,entire_home,PHP,3.0,1.0,Limited,4.88,2440.0,23.2
25120939,2BR Cozy Condo in Pasig near Marikina,philippines,pasig,Entire rental unit,entire_home,PHP,4.0,2.0,Moderate,4.94,881.0,33.4
26066291,"Fully furnished Condo, Wifi 200 Mbps Ortigas Pasig",philippines,pasig,Entire condo,entire_home,PHP,3.0,1.0,Flexible,4.93,1305.0,31.6
26427587,"Modern, zen-inspired studio beside Ayala Mall",philippines,pasig,Entire condo,entire_home,PHP,2.0,,Moderate,5.0,1334.0,25.8
26475628,Studio Unit @Hampton Condo Pasig w/ Wifi + Pool,philippines,pasig,Entire condo,entire_home,PHP,3.0,1.0,Flexible,4.67,1804.0,21.5
27056117,2BR Condominium in Pasig,philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Moderate,4.55,377.0,28.9
27696238,"Homey Studio w/ Netflix: UA&P, Megamall, Shangrila",philippines,pasig,Entire condo,entire_home,PHP,3.0,,Moderate,4.91,3773.0,26.9
28581625,2 bedroom condo  Sheridan Tower South,philippines,pasig,Entire condo,entire_home,PHP,6.0,2.0,Flexible,4.49,3367.0,44.7
29062630,"A home away from home, free wifi",philippines,pasig,Entire condo,entire_home,PHP,3.0,,Flexible,4.73,917.0,18.9
29491746,Home away from home (Pasig City),philippines,pasig,Entire condo,entire_home,PHP,6.0,2.0,Moderate,4.83,375.0,35.8
29638294,Modern 2 BR Near BGC Ortigas Netflix,philippines,pasig,Entire condo,entire_home,PHP,6.0,2.0,Firm,5.0,10218.0,54.8
29720468,2BR 2Bath 2Balcony Condo w/Free Parking & Netflix,philippines,pasig,Entire condo,entire_home,PHP,6.0,2.0,Flexible,4.95,10902.0,49.4
29772790,"2bedroom near Shangrila , RMC Pasig, Mandaluyong",philippines,pasig,Entire condo,entire_home,PHP,6.0,2.0,Firm,4.84,5892.0,38.1
29786090,2 Bedroom Fully Furnished Condo Unit,philippines,pasig,Entire rental unit,entire_home,PHP,4.0,2.0,Firm,4.61,3307.0,25.3
29993095,Bright and Welcoming Home @ ADB AveTower w/ WiFi,philippines,pasig,Entire condo,entire_home,PHP,2.0,,Flexible,4.81,2404.0,28.6
30113083,"Condo, fully furnished, 200Mbps WiFi, Pasig",philippines,pasig,Entire condo,entire_home,PHP,3.0,,Flexible,4.93,4007.0,30.6
30186904,2BR Condo in Pasig City (Netflix-ready),philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Moderate,4.91,3598.0,32.0
30310436,Welcome to Siala Staycation!,philippines,pasig,Entire condo,entire_home,PHP,5.0,2.0,Moderate,4.98,6066.0,55.2
30575044,SuperHost Pasig Condo large pool access included,philippines,pasig,Entire condo,entire_home,PHP,4.0,,Moderate,4.88,3649.0,24.2
30595774,A Modern Inspiring Resort Place to Enjoy,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,4.92,1432.0,28.0
30613200,Fully Furnished Luxury 2BR Condo with Parking,philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Flexible,5.0,480.0,44.0
30698612,"Topnotch 2BR |  Fiber WiFi, Netflix + Free Parking",philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Firm,4.89,5154.0,48.0
30830757,NEW! Nickie's Eton Emerald Loft Unit with Netflix.,philippines,pasig,Entire condo,entire_home,PHP,4.0,1.0,Flexible,4.63,5772.0,37.0
30917081,"Cozy, Affordable studio + Netflix
w/DSL internet",philippines,pasig,Private room in condo,private_room,PHP,2.0,,Flexible,4.94,1858.0,21.8
31004818,Rare Fully Equipped 2BR in Ortigas Centre w/ wifi,philippines,pasig,Entire vacation home,entire_home,PHP,4.0,2.0,Firm,4.84,3128.0,44.7
31185861,Modern Cozy Loft w/ a Skyline View of Ortigas,philippines,pasig,Entire condo,entire_home,PHP,3.0,1.0,Moderate,4.99,9605.0,42.0
31257197,"Clean and Modern Condo in Pasig, Ortigas Center",philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Flexible,5.0,1723.0,101.2
31367824,"Cozy Modern Loft w/ high speed wi-fi, paid parking",philippines,pasig,Entire loft,entire_home,PHP,3.0,1.0,Strict,4.84,7209.0,31.7
31411972,Cozy Condo in Kasara Urban Resort Residences Pasig,philippines,pasig,Private room in condo,private_room,PHP,2.0,1.0,Flexible,4.96,2297.0,27.7
31862304,Carmie Condo studio 150-200mbps WIFI,philippines,pasig,Entire condo,entire_home,PHP,4.0,,Firm,4.73,779.0,30.9
31897233,"pasig area near bgc and mkt, 1 bedroom condo unit",philippines,pasig,Entire condo,entire_home,PHP,3.0,1.0,Moderate,4.75,377.0,25.4
31984125,Mirror Pad,philippines,pasig,Entire condo,entire_home,PHP,3.0,1.0,Moderate,4.74,4634.0,24.9
32179453,"Doc Odette  staycation
Urban living in the City",philippines,pasig,Entire condo,entire_home,PHP,2.0,,Flexible,4.88,3582.0,25.4
32710738,A Chic and Cozy 2Br Unit w/ Netflix and Disney+,philippines,pasig,Entire condo,entire_home,PHP,7.0,2.0,Moderate,4.94,6790.0,31.8
33479353,Jill's Place at Monte Carlo Condo,philippines,pasig,Entire condo,entire_home,PHP,3.0,1.0,Flexible,5.0,2129.0,28.4
33608018,27th flr. @kasara condo staycation by ms. V,philippines,pasig,Entire condo,entire_home,PHP,6.0,2.0,Strict,4.9,3266.0,42.0
33630178,"Casa Alejandro at Sitara, Mirea Residences",philippines,pasig,Entire condo,entire_home,PHP,8.0,3.0,Firm,4.76,7768.0,73.5
33669877,Warm and Cozy Home @ the ADB Avenue Tower w/ Wi-Fi,philippines,pasig,Entire condo,entire_home,PHP,2.0,,Flexible,4.6,1161.0,28.4
33867069,Mirea Residences TJ's Crib 3 Bedroom with Parking,philippines,pasig,Entire condo,entire_home,PHP,10.0,3.0,Firm,4.91,7999.0,83.8
33971612,Studio type w loft bedroom,philippines,pasig,Entire condo,entire_home,PHP,4.0,,Firm,4.43,321.0,20.1
34011322,"Nordic Sky @ The Currency, Ortigas",philippines,pasig,Entire condo,entire_home,PHP,4.0,1.0,Moderate,4.57,6877.0,31.9
34259736,Fully Furnished 1BR at Currency Ortigas,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,4.6,1085.0,64.0
34758897,"Amazing Studio, Sunset and City view.",philippines,pasig,Entire condo,entire_home,PHP,2.0,,Strict,4.78,1422.0,12.4
34761804,Hampton Gardens Pasig 2BR unit,philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Firm,5.0,1417.0,44.9
34834988,Cucun's place,philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Firm,4.96,12593.0,89.3
34918056,1-BR Condo unit in Ortigas Center w/WIFI & Netflix,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Strict,4.76,3290.0,35.5
35078953,Stylish 1BR by Megamall @ Currency w/Wifi Gym Pool,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,4.27,635.0,43.2
35079052,Bohemian 1Br by Megamall w/Gym Wifi Pool,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,4.52,4208.0,45.2
35138132,Kasara Pasig 22.5 sqm Cloud tiny loft studio,philippines,pasig,Entire condo,entire_home,PHP,4.0,,Limited,4.78,6004.0,27.1
35164134,BIG BEAUTIFUL HOUSE FOR ALL OCCASIONS IN PASIG,philippines,pasig,Entire home,entire_home,PHP,16.0,5.0,Moderate,5.0,6764.0,579.1
35367657,"Modern 1BR Homey Unit, The Rochester",philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.94,1676.0,26.7
35703013,Cozy 2br Condo @ Lumiere,philippines,pasig,Entire condo,entire_home,PHP,6.0,2.0,Flexible,4.94,546.0,45.6
35950981,Modern Twist 1Br by Megamall w/ Wifi Gym Pool,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,4.76,1903.0,42.8
36568322,NEW 1 bed room near (podium mall and megamall),philippines,pasig,Entire condo,entire_home,PHP,4.0,1.0,Firm,4.2,349.0,32.1
36822603,"Centrally located. Near Megamall, Robinsons others",philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Strict,4.73,11185.0,43.9
36896714,Sleep in serenity near Ortigas Center/BGC,philippines,pasig,Private room in condo,private_room,PHP,,,Flexible,5.0,2063.0,48.5
37315027,"Cozy room in the heart of Ortigas w/ Wifi,gym,pool",philippines,pasig,Entire condo,entire_home,PHP,2.0,,Flexible,4.83,2787.0,25.8
37733637,Studio@Ortigas-free wifi & netflix-pool&gym access,philippines,pasig,Entire condo,entire_home,PHP,3.0,,Moderate,4.96,2500.0,30.8
37943339,Kasara Urban Residences,philippines,pasig,Entire condo,entire_home,PHP,3.0,1.0,Moderate,4.82,1153.0,25.9
38036787,Bright Classy Home w/ access to swimming pool,philippines,pasig,Entire condo,entire_home,PHP,2.0,,Moderate,4.88,3252.0,27.1
38075962,"Cozy  condo at same floor of pools, w/ Netflix",philippines,pasig,Entire condo,entire_home,PHP,4.0,,Firm,4.78,3842.0,25.5
38211551,Beautiful Resort Style 2 BR Condo,philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Moderate,4.0,385.0,27.9
38362760,Eton Luxurious Loft/Condo in Ortigas Center,philippines,pasig,Entire loft,entire_home,PHP,3.0,1.0,Strict,4.75,931.0,39.9
38372448,Accessible 2BR condo close to SM Marikina/LRT 2,philippines,pasig,Entire condo,entire_home,PHP,6.0,2.0,Moderate,4.79,5385.0,45.7
38422873,sharing house situated near 5 malls and lrt 2,philippines,pasig,Private room in home,private_room,PHP,,,Moderate,5.0,1286.0,15.3
38612780,"Cozy 1BR w/ Netflix near UA&P, Megamall, Shangrila",philippines,pasig,Entire condo,entire_home,PHP,5.0,1.0,Firm,4.89,6957.0,29.1
38679606,Lumiere Residences Condo Pasig,philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Firm,5.0,934.0,36.5
38895986,Mey's Condo in Pasig | 1 BR w/ Balcony & Freebies,philippines,pasig,Entire condo,entire_home,PHP,3.0,1.0,Moderate,4.68,6217.0,26.2
39293470,2 Floor 1 BR/1T unit at the heart Ortigas Center,philippines,pasig,Entire condo,entire_home,PHP,3.0,1.0,Firm,4.91,6838.0,25.4
39402955,Home Away From Home,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Firm,4.94,760.0,40.9
39420990,Clean 2bd; 99 MPS net; PS4; Netflix; Parking+More,philippines,pasig,Entire condo,entire_home,PHP,6.0,2.0,Flexible,4.94,2013.0,48.9
39512150,LEVINA PLACE  Oriental 2 BR Unit w/ Balcony,philippines,pasig,Entire condo,entire_home,PHP,5.0,2.0,Strict,4.53,1177.0,32.8
39615503,Three-Bedroom Suite at The Linden Suites,philippines,pasig,Room in hotel,private_room,PHP,5.0,3.0,Flexible,3.33,2456.0,187.9
39784941,Fully furnished dressed up studio for rent,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.69,3607.0,23.2
39798709,1BR Unit - Ortigas Center,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Moderate,4.83,5433.0,34.5
39801259,Home Away from Home II,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Flexible,5.0,1582.0,47.0
39827854,2 Air-conditioned Bedroom Fully Furnished Unit,philippines,pasig,Entire condo,entire_home,PHP,4.0,2.0,Flexible,4.98,2847.0,45.9
40077397,406 The Rochester,philippines,pasig,Entire condo,entire_home,PHP,2.0,1.0,Firm,5.0,722.0,30.9
40366261,Cozy 2BR at Hampton Gardens Condominiums Pasig,philippines,pasig,Entire condo,entire_home,PHP,8.0,2.0,Moderate,4.93,7506.0,46.5
40413664,CTG Residences,philippines,pasig,Entire rental unit,entire_home,PHP,6.0,2.0,Moderate,4.92,2331.0,42.1
40619489,Staycation with Mickey & Minnie @ One Oasis Condo,philippines,pasig,Entire condo,entire_home,PHP,4.0,,Strict,4.69,713.0,29.6
40764305,Affordable Cozy Unit in Pasig,philippines,pasig,Entire condo,entire_home,PHP,2.0,,Moderate,4.83,345.0,21.7
